Segmento,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,ZCR,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Spectral_Centroid,Etiqueta
36.0,-1.363420354058189,0.5022283130971351,-0.2664820239077736,-0.3821787116340797,0.2964434933372218,-0.0733093060967341,-0.7214280953342765,0.6661813793095698,1.36186462484127,0.8095225699034689,-0.2845331691953899,0.7908756541621382,1.1997749466572805,-0.0757511605987446,1.3485739992461525,1.824003213253796,0.5776511767780422,-0.3619895143585848,-0.7527352610943508,-0.7960971700397173,-0.6466297581966708,-0.0889911578269436,1.0045632490815806,1.1498006895501116,0.9056680150813492,0.9088333937699894,-0.2205224155071711,100m
37.0,-0.63768815286638,-0.0568232929135155,0.2603636502395395,0.1373049288644665,0.6819383067234251,-0.1104175693439789,-1.0472667566236915,0.0818822345809094,0.9542572689235616,0.9292629078359372,-0.4947072402966811,-0.669700324025331,0.9004513268808936,-0.3565577582001485,0.2470533150022402,0.5370842744892004,0.4096085300989904,-0.1121550734178879,-0.8843481841931854,-1.0890932261032225,-0.9178627926407328,-0.1518953068867309,0.926048614122741,1.5825978227254318,1.0603807671183934,0.4178517890752948,-0.1157408880691962,100m
38.0,-1.2134060805562108,0.2161180289466841,-0.1998743390394564,0.0014435080753994,0.2404765740956285,-0.5242087561995763,-1.230793129858725,0.7024938008597266,1.312223369958507,-0.0685321145369459,-0.1299774869226849,0.5722619665580593,0.5982585237119856,-0.0525214177314782,0.9706508298018072,1.144010704019088,0.7663674717087461,0.1267962550222304,-0.5204069156710438,-0.795415385238172,-0.7582141498249629,-0.257141761542177,0.8121441066190024,1.3821942533870928,1.4866899143513028,1.1147777080477104,-0.1344583558033206,100m
39.0,-0.9328743742544404,-0.4990755020614157,0.5463725246682066,-0.4571320302539763,-0.2021312456011122,0.6229140428204467,0.0273674982365139,1.1762594313625492,0.1225445688448336,1.323753792647022,-0.1362868654348961,0.922383680840293,0.6874541505396696,-0.0556447445035454,1.0314409009765737,0.6778001199311988,0.6674286899917882,0.5892024878404895,-0.041008053514139,-0.4732282013046458,-0.5968876585678545,-0.3962565082783976,-0.0349291774102799,0.6280787198653215,1.043239616384113,1.311219707687081,0.5091659974668861,100m
40.0,-0.4740908505804344,-0.8689445741484009,0.0623773854245429,-1.0443525042025277,-0.5455647502612578,0.0365401181953074,0.2523767540189998,0.7944864320293507,-0.5102083774068735,2.1182409915061124,-0.2512562693911536,0.5358833005144311,0.911479019352466,0.8258166329515721,0.8364050544806967,1.3720053692484142,1.5667094898203389,0.7560282908126863,-0.2734288803270801,-0.7109780091045766,-0.4806467928553671,0.1282484411207423,0.7263038182629878,0.4917331824415394,0.3477686820587387,0.5811541177414921,1.133652096745185,100m
41.0,-0.7904938215388568,0.5602424439456405,0.0346398378545146,-0.6797773621574645,0.077364942003107,1.3120683271227631,-0.045171525306159,0.5471114697229635,-0.258769506624266,1.340783082602162,0.806115877848822,0.8088123738540192,0.7927782752111482,-0.3331328074096361,0.3738338219382331,0.6838171048731985,1.0700304505892593,1.2641297215121376,0.5452051128624584,-0.0770340369532881,-0.1297649292785566,0.1864063494128025,0.3793995104245439,0.5458128699334701,0.1588247476793238,0.0881655810780529,-0.5651083671032568,100m
42.0,-0.857886842896117,-0.3828659954568369,-0.7959541839038388,-0.7266082766250113,0.3601792835468266,1.0334001803497566,0.4736778630686694,0.7861726572275288,0.2140863100722861,1.010403049254955,1.0518455110449263,-0.157682526167785,0.6486428350864929,0.5886390061975203,1.0336370638140415,1.6223366033118092,1.8609587019549612,1.4717109855634112,0.4402483026685801,-0.4419617326553592,-0.4198683634859753,0.1040415820461228,0.7313428762298894,0.7914362285646147,0.3628349695683198,0.3964539702518837,0.4925274485708774,100m
43.0,-0.9424756509742634,-0.2312777080439378,-0.2866125810676321,-0.2479338884543525,1.119991449194998,0.6056871633041087,0.5948009031207692,0.6468049672005883,-0.2973720355593407,0.6475026550387103,1.044133338712427,0.7926808602447831,0.7615639122822828,0.046253791435236,0.5032459989625816,1.0934074924622612,1.1841045362782554,0.7628103378127243,-0.0063332726257069,-0.1737086904847219,0.1183861279505965,0.767263092086214,0.5647702758984314,0.3869124226459085,0.2127783577541439,0.1103798831782655,0.3179350785024183,100m
44.0,-1.256915193450345,-0.0744547074621492,-0.4512331812075273,-0.0042096649033093,1.4484912200908429,-0.6227379127511864,1.2338147686114302,0.4085032968642497,-0.0079712403140044,0.5133986123054577,1.217348610111945,-0.1861294585561165,1.316716272554944,-0.065795556512768,0.9621353769257516,1.5178716578989124,0.966749347568841,0.3393754797325982,0.0054641636781102,0.1920162780833466,0.4886181492267111,0.0921118631758735,-0.0645662322932202,-0.3924499946133344,-0.3725810232604662,0.2664080881056867,-0.0292567530439614,100m
45.0,-0.9962567513899434,-0.8578436049960526,-0.9841679716911088,0.2541901825840512,0.3102569684731064,-0.2219207542936767,0.3276167326280074,0.9865341686655914,-0.1444254603871181,1.8077385979263485,0.6218414188117729,0.1608143276898164,0.7510410082741364,1.1008645968169883,0.728875564598181,1.239286196977518,1.7157507318260543,1.697637306849444,0.6110425078422013,-0.2842356308205672,-0.4596825805282538,-0.0994040150580391,0.1787515627949597,0.3106690534209382,0.1027910191425327,0.2357500156964569,0.9211518700012512,100m
46.0,-0.6080464501361421,-0.0012520282104918,-1.0915171919347069,-0.1134365743701247,0.4432942514595619,-0.5065167307483869,-0.2208465221778966,0.3150102833509489,-0.3626243069945568,0.8153343038724282,0.0679418590213171,0.0522970020765067,-0.2704479526990713,0.5873701546963538,0.3978665489500268,0.6895981883847838,0.7433382539764415,0.6393906266851449,0.1430484081347383,-0.3190970200445388,-0.3010866542115795,0.1361989430362652,0.5248617061223987,0.7829498214695769,0.5859374684659849,0.3767718536933899,0.1835473482743627,100m
47.0,-0.4934461197103178,-0.1179152099563744,-1.1419541956341024,-0.070576243330996,0.5572468528040447,-0.5469704191426592,0.3671007889150864,1.7483768192174525,-0.2890332424918655,-0.0300588080258734,-0.5839988938255883,0.149480572072451,-1.09763850276705,0.8350890093061549,-0.2086531347128467,0.2427828975829673,0.4222411428213677,0.4765574937350722,0.4224221427651279,0.5530137326025434,0.3453585876949021,-0.078707592096902,-0.242766010112237,-0.0921753094598511,-0.0977130039884465,-0.2826242010757555,0.1846660589480496,100m
48.0,0.1747419839093061,-1.531958709437962,-0.3191235918713479,0.3751431631482346,-0.7743731932649063,-0.0742169380670422,-0.2595477795408831,0.8599254444931729,0.3007361626018265,-1.0221288141458695,0.6850883420347331,-0.5842335360748463,0.4595787876770336,1.3413607582663725,-0.1350741403264341,1.0259991938879751,1.7488612357355355,1.2108486983500026,0.0999082847809443,-0.7033454637081398,-0.7883537623210357,-0.5900901151385648,-0.0814723465673517,-0.0599793120659427,-0.2944442445070728,-0.5088205627690544,1.5666209696824616,100m
49.0,-0.4260700209025165,-0.3257051791420989,-1.1937834048438174,0.1001420386899007,-0.0897876750101821,-0.6577225314269591,-1.5259345961191662,0.7969047732003242,0.0085939314579598,0.4934659974623869,0.9103304228589804,0.5264126923008311,1.0143656493811384,1.1977853307127817,0.942090069152988,1.7228070653385628,1.9380707736218403,1.460835925298372,0.1333844218193661,-0.5782224529106856,-0.4428272589565659,-0.0329672203017658,-0.1836975870848273,-0.2104159036209243,-0.2511114689586832,0.0695254617066294,0.5399447150626545,100m
50.0,-0.9353603380444616,0.5160997401223085,-1.7489451044299973,0.139156802089367,0.4877474356103829,-1.1316895531147153,-0.0279837418225435,2.18127874137356,-0.4750150604794173,-0.8410974542972891,1.0429198119829337,0.7022286818933775,0.9848929597600532,0.5591626097860991,0.8753754141038805,1.6767557666822157,1.444113689764481,0.6837646385351258,-0.1491334674576716,-0.4552916892314243,-0.2427738913078552,0.3184552759564589,0.686467906659506,1.008085394000268,0.6132226603814847,0.4417449169519531,-0.3695893923695825,100m
51.0,-0.8633272361745961,-0.1504199643732593,-1.0473887477871595,0.5389663120595143,0.0487318627641869,-0.158975261758206,-0.0556112482567115,1.3485041667646918,0.1020147404787938,1.0709146142433672,0.9049838712304604,0.0370559978372065,0.317768248221541,0.1662090602750507,0.9257922524902014,1.8340142534486712,1.4804770843573272,0.5552600438981413,-0.4082038165478017,-0.8125878525902562,-0.8903880540577801,-0.6626816083846799,0.0641608095365042,0.5806458564184473,0.6395671648253213,0.542600221819894,0.2120479669363415,100m
52.0,-0.739536723157267,0.7397401956344768,0.4747905127826085,0.6580641402961429,1.2801243189978866,0.7155448275595674,-0.1022532063666719,1.1276707896203797,0.0751260863921725,1.130110805386587,-0.1404209284777446,0.626371579377438,0.4394902639889555,-1.0723852127739346,-0.2446323755441674,0.6961905844383565,1.5375177748489908,1.6607299884879363,0.7892084364736545,-0.1582867790569617,-0.6746769810393259,-0.9001898314208946,-0.9125544216202456,-0.8622708904513369,-1.0756529416763223,-0.8582652405669456,-1.0980265323059375,100m
